time,AirTC,SlrW,WS,water_temp_surface,chla_surface,chla_0_10m
2023-05-01 05:00:14.757,12.05,10.66,5.438,8.287685,4.565603,53.84532
2023-05-01 11:00:14.911,11.17,235.2,2.102,8.274717,4.260177,49.81504
2023-05-01 17:00:14.899,12.45,171.0,1.233,8.269049,4.01224,48.610405
2023-05-01 23:00:14.693,11.72,0.001,3.919,8.256283,3.9542792,50.91412
2023-05-02 05:00:14.731,10.83,59.71,0.708,8.245972,4.1360035,46.00678
2023-05-02 11:00:14.720,16.19,916.0,6.215,8.246622,3.90674,31.214355
2023-05-02 17:00:14.864,17.95,266.0,6.582,8.239571,4.3704267,37.1593
2023-05-02 23:00:14.680,13.53,0.001,9.88,8.229769,4.0643787,27.858116
2023-05-03 05:00:14.778,10.27,53.19,2.973,8.217543,4.1339107,36.4953
2023-05-03 11:00:14.768,12.92,918.0,1.384,8.2123,4.3642955,20.011347
2023-05-03 17:00:14.787,17.4,257.4,2.359,8.211625,3.8613288,30.656704
2023-05-03 23:00:14.950,12.91,0.001,3.121,8.204953,3.7054348,33.417664
2023-05-04 05:00:14.736,10.54,64.82,1.739,8.2028675,3.6388166,34.112354
2023-05-04 11:00:14.715,15.6,920.0,0.224,8.207225,4.1544843,23.540653
2023-05-04 17:00:14.678,15.8,118.8,1.844,8.201995,4.3259597,38.681057
2023-05-04 23:00:14.853,16.5,0.001,0.75,8.2023,4.025763,27.009708
2023-05-05 05:00:14.679,13.97,49.89,1.418,11.289805,3.6009884,31.536114
2023-05-05 11:00:14.954,16.29,946.0,0.314,11.159469,3.5681498,15.030141
2023-05-05 17:00:14.905,20.8,277.5,3.753,11.177798,3.2331731,21.92533
2023-05-05 23:00:14.960,17.37,0.001,1.482,10.934487,3.1117558,27.702538
2023-05-06 05:00:14.810,14.25,95.8,1.225,10.837211,3.4311423,28.290094
2023-05-06 11:00:14.719,18.22,819.0,0.288,10.276438,3.492075,18.105856
2023-05-06 17:00:14.680,19.82,125.9,0.315,10.123765,3.374018,28.164652
2023-05-06 23:00:14.678,17.14,0.001,1.108,10.064797,3.280608,28.320204
2023-05-07 05:00:14.838,14.93,32.43,0.262,10.035643,3.4591866,26.65205
2023-05-07 11:00:14.794,18.28,520.6,1.215,10.04753,3.5922165,24.01849
2023-05-07 17:00:14.680,15.49,47.71,1.036,10.048206,3.7921712,26.7967
2023-05-07 23:00:14.840,14.95,0.001,2.406,10.063189,3.8374352,23.761995
2023-05-08 05:00:14.678,14.1,15.42,1.149,10.040276,3.5184927,22.69003
2023-05-08 11:00:14.678,15.66,242.0,1.65,10.034498,3.8241463,21.99251
2023-05-08 17:00:14.676,17.87,68.16,0.979,10.029715,3.3849611,22.212103
2023-05-08 23:00:14.678,16.29,0.001,3.346,9.961672,3.4967542,22.762058
2023-05-09 05:00:14.676,13.81,84.1,1.44,10.012062,3.625719,22.914055
2023-05-09 11:00:14.678,15.63,535.1,1.471,9.971664,3.330938,22.374968
2023-05-09 17:00:14.813,14.65,25.07,2.064,9.893605,3.3637502,23.935022
2023-05-09 23:00:14.768,14.47,0.001,2.881,9.881902,3.614512,23.959461
2023-05-10 05:00:14.851,12.33,38.74,6.356,9.84901,3.755374,25.00771
2023-05-10 11:00:14.678,12.86,961.0,3.115,9.809593,3.6317136,20.793077
2023-05-10 17:00:14.938,12.55,123.3,3.352,9.79546,3.593205,25.727541
2023-05-10 23:00:14.677,10.69,0.001,1.424,9.807052,3.7470443,23.405216
2023-05-11 05:00:14.679,10.81,23.42,0.473,9.797322,3.4914346,20.198713
2023-05-11 11:00:15.043,11.38,158.3,1.436,9.774773,3.381706,20.00613
2023-05-11 17:00:14.741,14.19,149.6,0.867,9.783266,3.256418,21.111744
2023-05-11 23:00:14.681,12.35,0.001,1.943,9.774633,3.2724547,19.91612
2023-05-12 05:00:14.832,11.86,10.39,1.508,9.737341,3.517534,17.679863
2023-05-12 11:00:14.681,15.16,774.5,3.825,9.730915,3.4935238,15.948874
2023-05-12 17:00:14.680,16.91,123.4,5.384,9.732224,3.3393002,18.494732
2023-05-12 23:00:14.742,14.37,0.001,8.02,9.693372,3.4826534,19.699068
2023-05-13 05:00:14.676,12.47,10.48,3.56,9.680613,3.793142,17.910315
2023-05-13 11:00:14.682,13.9,915.0,3.439,9.689711,3.497348,13.953553
2023-05-13 17:00:14.678,12.58,59.63,1.066,9.663199,3.796432,20.252705
2023-05-13 23:00:14.798,12.93,0.001,1.987,9.631097,3.7704074,19.977037
2023-05-14 05:00:14.677,12.31,23.94,1.056,9.642669,3.5273693,19.71935
2023-05-14 11:00:14.678,14.16,1105.0,3.177,9.644721,3.8491414,19.459682
2023-05-14 17:00:14.722,15.37,54.35,4.628,9.5900755,3.493548,23.33703
2023-05-14 23:00:14.677,12.74,0.001,1.992,9.592528,3.4700286,23.732018
2023-05-15 05:00:14.728,11.44,8.7,0.961,14.2065,2.4502618,22.639652
2023-05-15 11:00:14.679,13.1,635.0,0.727,14.206463,2.68204,20.535217
2023-05-15 17:00:14.680,15.03,41.59,0.739,14.2062,2.5698342,24.921892
2023-05-15 23:00:14.679,13.78,0.001,3.053,14.2054,2.517388,24.345608
2023-05-16 05:00:14.680,13.17,37.43,2.425,14.2052,2.6190717,24.360046
2023-05-16 11:00:14.678,13.5,254.2,7.059,14.2055,2.566555,25.007624
2023-05-16 17:00:14.820,12.46,65.23,5.705,14.205336,2.6890647,29.713446
2023-05-16 23:00:14.680,10.68,0.001,9.24,14.204577,2.5692594,28.200068
2023-05-17 05:00:14.680,9.5,65.76,8.24,14.2041,2.6127772,22.695402
2023-05-17 11:00:14.679,12.14,960.0,9.04,14.2043,2.4524803,15.04398
2023-05-17 17:00:14.678,12.91,168.1,6.365,14.2046,2.7564752,21.199078
2023-05-17 23:00:14.676,11.28,0.001,8.74,14.2047,2.6484346,21.202639
2023-05-18 05:00:14.717,9.13,63.1,1.136,14.2044,2.503144,21.648838
2023-05-18 11:00:14.678,10.31,716.2,2.993,14.2037,2.5887027,15.6328
2023-05-18 17:00:14.715,14.84,116.3,4.901,14.2035,2.5774643,19.883327
2023-05-18 23:00:14.751,11.52,0.001,0.637,14.2033,2.5393076,18.49996
2023-05-19 05:00:14.678,9.9,44.73,0.624,14.2029,2.5368252,16.03925
2023-05-19 11:00:14.755,14.8,810.0,0.159,14.2022,2.6374273,7.0079393
2023-05-19 17:00:14.679,15.83,132.2,5.205,14.201859,2.591354,13.398893
2023-05-19 23:00:14.679,13.47,0.001,6.29,14.201718,2.6066675,12.252923
2023-05-20 05:00:14.677,11.6,38.26,0.206,14.200834,2.4819646,29.757946
2023-05-20 11:00:14.677,12.64,540.9,1.275,14.2004,2.629753,24.82434
2023-05-20 17:00:14.677,16.24,118.4,0.379,14.20001,2.48469,28.157982
2023-05-20 23:00:14.677,12.91,0.001,0.125,14.199136,2.4841478,22.385498
2023-05-21 05:00:14.679,12.05,25.34,1.542,14.198365,2.592467,27.582754
2023-05-21 11:00:14.680,14.37,883.0,0.302,14.1977,2.6297956,20.39023
2023-05-21 17:00:14.731,15.97,292.8,0.788,14.197014,2.607992,27.27668
2023-05-21 23:00:14.795,15.05,0.001,1.519,14.196294,2.6053352,30.055826
2023-05-22 05:00:14.679,14.05,98.2,1.47,14.1955,2.598193,28.88798
2023-05-22 11:00:14.680,16.85,930.0,1.067,14.1948,2.748829,25.077614
2023-05-24 16:59:49.811,16.61,245.7,9.74,14.193425,2.6330538,30.361084
2023-05-24 22:59:49.708,13.71,0.001,9.14,14.192639,2.668607,25.531
2023-05-25 04:59:49.814,12.06,22.7,1.958,10.718755,3.1278203,27.996315
2023-05-25 10:59:49.820,13.83,928.0,1.132,10.7185135,3.193526,21.695656
2023-05-25 16:59:49.788,20.21,310.8,2.261,10.721207,3.2385736,24.209743
2023-05-25 22:59:49.684,16.3,0.001,3.463,10.721386,3.2115383,36.754253
2023-05-26 04:59:49.898,13.31,98.3,1.16,10.72,3.154653,35.823833
2023-05-26 10:59:49.729,18.04,920.0,0.695,10.718273,3.100545,26.459543
2023-05-26 16:59:49.769,20.68,314.1,2.299,10.719211,3.2299995,37.240524
2023-05-26 22:59:49.842,20.02,0.001,5.476,10.717634,3.2233562,34.186146
2023-05-27 04:59:49.805,15.84,102.0,0.396,10.718275,3.1884484,37.06772
2023-05-27 10:59:49.785,19.73,927.0,0.117,10.71888,3.077193,25.162964
2023-05-27 16:59:49.703,20.16,118.9,3.382,10.714026,3.243911,39.385952
2023-05-27 22:59:49.882,18.2,0.001,1.515,10.705736,3.264586,36.028126
2023-05-28 04:59:49.925,15.32,96.4,1.513,10.705964,3.3044846,34.92351
2023-05-28 10:59:49.794,19.66,905.0,0.319,10.706253,3.2256396,25.773659
2023-05-28 16:59:49.813,24.99,311.0,4.271,10.705492,3.1642063,39.31912
2023-05-28 22:59:49.680,19.04,0.001,2.916,10.708911,3.1631527,25.29333
2023-05-29 04:59:49.844,15.81,99.9,0.683,10.710439,3.1943,34.200836
2023-05-29 10:59:49.801,18.82,920.0,1.98,10.713249,3.0892339,25.286499
2023-05-29 16:59:49.756,24.89,307.3,9.14,10.709086,3.240906,31.466778
2023-05-29 22:59:49.736,20.42,0.001,6.06,10.71208,3.117033,20.803598
2023-05-30 04:59:49.830,15.8,93.6,2.101,10.702209,3.117033,31.916945
2023-05-30 10:59:49.839,17.57,878.0,1.264,10.704071,3.2774992,18.409067
2023-05-30 16:59:49.841,24.5,332.5,7.585,10.709373,3.155097,30.876703
2023-05-30 22:59:49.981,19.18,0.001,9.18,10.706848,3.270296,25.350256
2023-05-31 04:59:49.801,15.83,70.47,3.341,10.706246,3.1452594,32.702053
2023-05-31 10:59:49.733,19.15,930.0,0.226,10.705236,3.1588802,20.190083
2023-05-31 16:59:49.850,20.66,125.3,2.365,10.680505,3.2423785,30.299759
2023-05-31 22:59:49.793,17.12,0.001,1.967,10.695128,3.100179,30.825571
2023-06-01 04:59:49.751,15.1,112.1,1.413,10.697821,3.1619565,34.249958
2023-06-01 10:59:49.964,19.48,855.0,0.326,10.680228,3.201349,36.952534
2023-06-01 16:59:49.881,23.17,224.2,0.458,10.661127,3.1332545,36.871532
2023-06-01 22:59:49.773,18.98,0.001,1.176,10.662581,3.0736203,32.455906
2023-06-02 04:59:49.708,16.44,122.3,1.263,10.660792,3.1660914,43.02408
2023-06-02 10:59:49.721,21.04,932.0,1.169,10.665233,3.1343887,30.947866
2023-06-02 16:59:49.821,26.29,382.6,5.32,10.664048,3.114037,36.008614
2023-06-02 22:59:49.739,19.17,0.001,0.726,10.6639595,3.138112,32.53586
2023-06-03 04:59:49.681,16.62,111.7,0.806,10.672193,3.138112,30.802761
2023-06-03 10:59:49.792,19.87,935.0,0.522,10.673329,3.1893034,44.891212
2023-06-03 16:59:49.785,19.95,69.61,3.511,10.670215,3.251451,40.099957
2023-06-03 22:59:49.791,15.86,0.001,2.333,10.668236,3.2603643,32.755627
2023-06-04 04:59:49.926,16.91,54.32,1.518,17.143938,3.517534,29.171114
2023-06-04 10:59:49.996,18.68,940.0,0.576,17.168997,3.3904943,27.62604
2023-06-04 16:59:49.714,20.3,239.9,4.589,16.818336,3.3829498,33.74159
2023-06-04 22:59:49.765,16.97,0.001,1.405,16.82076,3.517534,32.143963
2023-06-05 04:59:49.683,15.0,108.7,1.644,16.817091,3.4516752,35.657448
2023-06-05 10:59:49.680,18.82,948.0,2.68,16.8046,3.610864,29.03264
2023-06-05 16:59:49.681,24.88,346.9,4.788,16.767225,3.6775873,41.1822
2023-06-05 22:59:49.947,21.52,0.001,2.443,16.76324,3.6781507,37.88273
2023-06-06 04:59:49.869,16.05,112.9,1.612,16.778952,3.7632482,52.16927
2023-06-06 10:59:49.721,21.32,938.0,0.285,16.7507,3.7426867,39.83836
2023-06-06 16:59:49.722,22.97,137.5,1.671,16.721073,3.81264,77.85843
2023-06-06 22:59:49.682,19.77,0.001,1.473,16.702286,3.9580011,51.134884
2023-06-07 04:59:49.855,17.12,111.8,1.052,16.694471,3.949868,39.082443
2023-06-07 10:59:49.752,20.59,931.0,0.71,16.70748,3.7785904,25.191095
2023-06-07 16:59:49.682,22.3,135.1,1.218,16.715195,3.8322005,38.108513
2023-06-07 22:59:49.851,19.91,0.001,0.677,16.641861,3.712585,48.787457
2023-06-08 04:59:49.681,17.75,112.4,0.792,16.620235,3.6966515,45.311623
2023-06-08 10:59:49.681,20.92,693.5,0.558,16.599506,3.6107948,33.33202
2023-06-08 16:59:49.680,24.52,208.2,4.015,16.578285,3.5454845,47.40353
2023-06-08 22:59:49.685,20.75,0.001,3.651,16.581944,3.550449,34.947914
2023-06-09 04:59:49.684,18.57,114.2,6.06,16.586756,3.5223193,50.73485
2023-06-09 10:59:49.683,20.97,885.0,0.384,16.555506,3.529106,25.889174
2023-06-09 16:59:49.682,20.59,82.9,1.319,16.554583,3.5475276,43.002407
2023-06-09 22:59:49.684,18.64,0.001,0.114,16.561617,3.4695635,42.627308
2023-06-10 04:59:49.685,17.4,15.53,0.963,16.557924,3.4835887,41.768864
2023-06-10 10:59:49.684,19.45,532.8,0.951,16.55695,3.3049703,43.87815
2023-06-10 16:59:49.683,20.79,102.1,0.094,16.551506,3.3203032,40.096394
2023-06-10 22:59:49.931,18.95,0.001,1.549,16.54224,3.18027,43.17345
2023-06-11 04:59:49.828,18.03,116.2,0.968,16.498695,3.2698607,36.289173
2023-06-11 10:59:49.929,21.95,971.0,0.503,16.502838,3.3104348,20.923685
2023-06-11 16:59:49.682,23.47,126.5,2.454,16.478016,3.2092023,35.049217
2023-06-11 22:59:49.784,21.72,0.001,1.433,16.399805,3.3314152,44.269825
2023-06-12 04:59:49.807,18.49,123.4,1.326,16.356518,3.377537,41.2325
2023-06-12 10:59:49.682,22.66,965.0,0.232,16.295391,3.3805523,37.0573
2023-06-12 16:59:49.682,27.22,349.2,5.65,16.112923,3.3280714,39.81106
2023-06-12 22:59:49.684,21.21,0.001,2.15,15.965646,3.3856907,34.55363
2023-06-20 14:48:41.988,26.23,311.2,0.462,,,
2023-07-20 15:22:47.819,26.2,548.0,0.457,,,
2023-07-20 16:59:49.822,26.7,283.6,0.696,,,23.164057
2023-07-20 22:59:50.010,22.81,0.001,0.652,,,21.784723
2023-07-21 04:59:49.883,21.49,11.21,2.511,,,21.68724
2023-07-21 10:59:49.812,21.26,965.0,1.271,,,21.046122
2023-07-21 22:59:50.728,20.63,0.001,3.649,,,20.441153
2023-07-22 10:59:50.683,22.4,924.0,0.628,,,16.226545
2023-07-22 22:59:50.755,20.76,0.001,1.997,,,19.071146
2023-07-23 10:59:50.699,23.49,817.0,1.898,,,16.022387
2023-07-23 22:59:50.748,26.71,0.001,4.581,,,21.04473
2023-07-24 10:59:50.803,22.2,985.0,2.838,23.505112,1.4403703,21.523006
2023-07-24 22:59:50.690,20.61,0.001,2.253,23.483364,1.6247517,21.1721
2023-07-25 10:59:50.817,19.14,402.0,8.82,23.49375,1.5231308,22.145493
2023-07-25 22:59:50.697,15.97,0.001,3.305,23.459528,1.4238151,21.070894
2023-07-26 10:59:50.854,17.31,306.1,0.182,23.443537,1.3804809,21.851933
2023-07-26 22:59:50.800,16.67,0.001,1.774,23.453344,1.4405348,21.592857
2023-07-27 10:59:50.717,19.55,924.0,2.091,23.422941,1.4366813,20.013031
2023-07-27 22:59:50.903,21.56,0.001,1.304,23.467676,1.4528598,22.76316
2023-07-28 10:59:50.680,23.88,606.9,2.46,23.43361,1.406293,21.383242
2023-07-28 22:59:50.721,22.81,0.001,1.129,23.427288,1.4798751,23.537754
2023-07-29 10:59:50.786,22.73,258.9,1.213,23.416672,1.4784622,25.16598
2023-07-29 22:59:50.889,20.84,0.001,1.977,23.431248,1.6010109,29.223207
2023-07-30 10:59:50.826,22.54,908.0,5.068,23.377579,1.5262895,23.606045
2023-07-30 22:59:50.788,18.06,0.001,1.804,23.353954,1.5589794,25.855162
2023-07-31 10:59:50.775,20.39,903.0,2.025,23.305735,1.6857209,23.973522
2023-07-31 22:59:50.680,22.86,0.001,1.286,23.258081,1.5529335,31.276115
2023-08-01 10:59:50.775,22.46,359.0,9.31,23.229067,1.6281958,
2023-08-01 22:59:50.851,18.71,0.001,1.998,23.226137,1.71679,25.769148
2023-08-02 10:59:51.055,23.07,886.0,4.316,23.209307,1.7901292,31.277279
2023-08-02 22:59:50.707,20.83,0.001,3.739,23.19505,1.8001059,28.284666
2023-08-03 10:59:50.850,20.17,840.0,3.63,19.66186,1.8660507,24.688648
2023-08-03 22:59:50.729,19.85,0.001,2.536,19.65736,1.7924156,32.431522
2023-08-04 10:59:50.949,19.09,825.0,2.82,19.668833,1.9450424,
2023-08-04 22:59:50.850,17.23,0.001,4.855,19.66621,1.9760239,27.218355
2023-08-05 10:59:50.919,18.23,550.3,3.886,19.659918,1.8684154,25.36777
2023-08-05 22:59:50.859,19.15,0.001,6.554,19.648907,1.957688,26.134733
2023-08-06 10:59:50.903,15.99,502.9,6.652,19.633005,1.957688,
2023-08-06 22:59:50.681,14.53,0.001,6.925,19.67192,1.957688,21.634754
2023-08-07 10:59:50.890,16.34,921.0,1.707,19.637794,2.030362,23.866112
2023-08-07 22:59:50.736,17.39,0.001,2.936,19.641636,2.0205476,15.55691
2023-08-08 10:59:50.786,17.55,674.3,1.677,19.652752,2.10509,18.630568
2023-08-08 22:59:50.802,18.8,0.001,1.62,19.663761,2.0282125,23.830053
2023-08-09 10:59:50.745,20.75,774.7,0.989,19.666492,2.0772293,25.013248
2023-08-09 22:59:50.789,21.8,0.001,0.953,19.668745,2.029317,32.6731
2023-08-10 10:59:50.936,20.68,911.0,1.487,19.673704,2.0931392,
2023-08-10 22:59:50.758,21.76,0.001,1.814,19.668959,2.0108647,28.743261
2023-08-11 10:59:50.725,23.56,869.0,0.575,19.670494,2.109074,
2023-08-11 22:59:50.680,23.49,0.001,0.222,19.672325,2.2075613,
2023-08-12 10:59:50.795,23.07,393.1,2.938,19.66978,2.1709354,26.265944
2023-08-12 22:59:50.709,23.79,0.001,0.504,19.672388,2.1874607,
2023-08-13 10:59:50.731,23.81,740.7,0.966,,,
2023-08-13 22:59:50.896,23.94,0.001,1.0,,,
2023-08-14 10:59:50.798,23.29,285.6,3.143,,,
2023-08-14 22:59:50.767,24.7,0.001,1.878,,,
2023-08-15 08:59:50.682,23.89,699.1,1.179,,,
2023-08-21 08:23:07.682,26.17,554.9,0.218,,,
2023-08-21 10:59:49.681,27.33,831.0,0.69,,,23.769861
2023-08-21 22:59:49.682,27.71,0.0,1.801,,,29.007639
2023-08-22 10:59:49.682,27.09,870.0,0.359,,,22.659374
2023-08-22 22:59:49.682,28.14,0.001,0.945,,,28.27832
2023-08-23 10:59:49.683,28.92,808.0,0.258,,,
2023-08-23 22:59:49.681,28.0,0.001,3.981,,,
2023-08-24 10:59:49.682,28.01,808.0,0.377,,,
2023-08-24 22:59:49.680,27.25,0.001,0.953,,,26.343222
2023-08-25 10:59:49.682,27.2,817.0,1.918,,,26.671366
2023-08-25 22:59:49.684,25.09,0.001,7.096,,,27.806532
2023-08-26 10:59:49.682,18.36,26.89,2.78,,,41.90051
2023-08-26 22:59:49.683,18.37,0.001,1.715,,,30.400986
2023-08-27 10:59:49.683,17.72,430.0,2.563,,,28.619242
2023-08-27 22:59:49.683,16.89,0.001,1.318,,,27.208746
2023-08-28 10:59:49.681,14.73,221.8,4.034,,,25.757998
2023-08-28 22:59:49.683,13.42,0.001,4.16,,,25.978083
2023-08-29 10:59:49.683,16.48,602.0,3.907,,,23.215654
2023-08-29 22:59:49.683,15.69,0.001,3.381,,,19.504797
2023-08-30 10:59:49.682,16.9,837.0,1.948,,,19.748642
2023-08-30 22:59:49.681,18.85,0.001,4.853,,,19.122498
2023-08-31 10:59:49.683,19.0,685.5,3.263,,,17.40802
2023-08-31 22:59:49.683,19.22,0.001,0.633,,,18.900597
2023-09-01 10:59:49.682,19.75,818.0,1.997,,,19.138704
2023-09-01 22:59:49.684,19.59,0.001,1.282,,,21.724916
2023-09-02 10:59:49.682,21.22,804.0,0.966,21.3542,1.388555,21.089375
2023-09-02 22:59:49.683,21.48,0.001,1.41,21.34333,1.4002749,20.87419
2023-09-03 10:59:49.682,21.45,756.6,1.04,21.336622,1.509829,20.456543
2023-09-03 22:59:49.682,22.65,0.001,2.143,21.298588,1.4708878,24.934437
2023-09-04 10:59:49.680,21.2,767.0,1.137,21.289492,1.6018553,27.698963
2023-09-04 22:59:49.684,21.34,0.001,0.499,21.275852,1.6191359,24.004244
2023-09-05 10:59:49.683,21.91,789.5,1.004,21.254833,1.5351729,26.814812
2023-09-05 22:59:49.683,23.06,0.001,0.486,21.232264,1.5049562,27.927925
2023-09-06 10:59:49.681,24.2,793.1,0.43,21.166908,1.700433,26.315334
2023-09-06 22:59:49.683,22.03,0.0,0.38,21.171732,1.6398089,29.190723
2023-09-07 10:59:49.683,23.16,779.9,0.641,21.147213,1.6606965,36.4954
2023-09-07 22:59:49.682,23.17,0.001,1.585,21.146801,1.6461335,34.072105
2023-09-08 10:59:49.681,23.11,771.4,1.4,21.145699,1.5765874,44.576782
2023-09-08 22:59:49.682,22.61,0.001,1.791,21.141087,1.6543095,34.563286
2023-09-09 10:59:49.682,23.67,774.3,0.429,21.15683,1.9238163,32.84323
2023-09-09 22:59:49.683,22.89,0.001,0.979,21.151178,2.0381198,30.9376
2023-09-10 10:59:49.683,24.48,772.7,0.398,21.138132,2.1830451,31.414057
2023-09-10 22:59:49.682,22.55,0.001,1.238,21.130375,2.1598895,32.899475
2023-09-11 10:59:49.681,23.63,808.0,0.973,21.12811,2.165306,29.16724
2023-09-11 22:59:49.682,22.26,0.001,2.131,21.124228,2.3925567,29.702623
2023-09-12 10:59:49.682,23.76,792.4,0.478,24.396767,2.1297612,7.507479
2023-09-12 22:59:49.682,23.49,0.001,5.453,24.389608,,7.880454
2023-09-13 08:29:50.687,18.26,71.85,1.251,24.372831,,7.5841455
2023-09-14 11:27:21.680,20.16,794.9,2.141,24.3718,,7.504492
2023-09-14 22:59:49.682,19.65,0.001,2.447,24.371199,,7.7302594
2023-09-15 10:59:49.683,20.74,755.9,1.412,24.370943,3.746481,7.5980253
2023-09-15 22:59:49.683,20.09,0.001,2.767,24.374155,,7.782947
2023-09-16 10:59:49.684,21.23,398.2,2.608,24.366558,,7.726627
2023-09-16 22:59:49.684,20.12,0.001,1.543,24.347404,3.7391305,7.766482
2023-09-17 10:59:49.682,21.21,688.7,1.986,24.332651,,7.868609
2023-09-17 22:59:49.683,21.87,0.001,2.74,24.320312,,7.7656755
2023-09-18 10:59:49.683,19.09,18.16,5.815,24.309254,,7.759016
2023-09-18 22:59:49.683,19.39,93.9,1.72,24.309519,2.6475837,7.7834473
2023-09-19 10:59:49.682,17.05,0.001,1.666,24.296175,,7.844661
2023-09-19 22:59:49.680,17.05,0.001,1.666,24.295067,,7.8116465
2023-09-20 10:59:49.681,18.65,748.5,1.41,24.285156,2.7294822,7.4666343
2023-09-20 22:59:49.685,19.58,0.001,1.658,24.281887,,7.82461
2023-09-21 10:59:49.682,20.48,243.3,1.357,24.270166,,7.5494814
2023-09-21 22:59:49.682,16.71,0.001,5.871,24.26563,,7.5258408
2023-09-22 10:59:49.682,17.88,783.4,6.982,19.984455,,
2023-09-22 22:59:49.684,14.92,0.001,6.021,19.98972,,
2023-09-23 10:59:49.683,15.4,822.0,2.512,19.992025,,
2023-09-23 22:59:49.682,14.11,0.001,2.613,19.991365,,
2023-09-24 10:59:49.682,15.52,746.0,3.278,19.987045,,
2023-09-24 22:59:49.685,13.86,0.001,1.609,19.992073,,
2023-09-25 10:59:49.680,15.43,741.6,1.378,19.984188,,
2023-09-25 22:59:49.683,14.6,0.001,2.078,19.977043,,
2023-09-26 10:59:49.684,16.88,726.1,0.956,19.969574,,
2023-09-26 22:59:49.682,16.6,0.001,2.033,19.961643,,
2023-09-27 10:59:49.682,17.59,712.4,1.457,19.97961,,
2023-09-27 22:59:49.683,17.77,0.001,0.988,19.97943,,
2023-09-28 10:59:49.682,18.81,603.6,0.808,19.9787,,
2023-09-28 22:59:49.682,17.53,0.001,1.777,19.97586,,
2023-09-29 10:59:49.682,19.48,679.5,1.572,19.973892,,
2023-09-29 22:59:49.682,20.55,0.001,0.87,19.975,,
2023-09-30 10:59:49.684,20.05,691.4,3.672,19.973013,,
2023-09-30 22:59:49.682,17.93,0.001,3.734,19.964252,,
2023-10-01 10:59:49.681,18.45,669.2,1.036,19.953465,,
2023-10-01 22:59:49.682,17.04,0.001,1.567,19.956795,,
2023-10-02 10:59:49.682,18.56,676.2,0.847,20.374046,,
2023-10-02 22:59:49.681,18.82,0.001,1.667,20.360897,,
2023-10-03 10:59:49.682,21.07,660.2,0.228,20.34795,,
2023-10-03 22:59:49.681,18.11,0.001,2.286,20.3432,,
2023-10-04 10:59:49.684,17.38,640.8,3.329,20.332626,,
2023-10-04 22:59:49.683,15.19,0.001,1.569,20.31813,,
2023-10-05 10:59:49.682,16.52,637.8,0.898,20.307852,,
2023-10-05 22:59:49.683,16.09,0.001,1.616,20.302158,,
2023-10-06 10:59:49.682,16.66,661.8,1.814,20.295135,,
2023-10-06 22:59:49.683,15.36,0.001,1.808,20.281404,,
2023-10-07 10:59:49.683,16.77,649.3,1.192,20.271194,,
2023-10-07 22:59:49.682,17.33,0.001,1.024,20.268036,,
2023-10-08 10:59:49.682,17.71,626.9,1.5,20.264477,,
2023-10-08 22:59:49.684,16.85,0.001,1.255,20.260904,,
2023-10-09 10:59:49.683,18.43,542.4,0.611,20.25759,,
2023-10-09 22:59:49.681,17.28,0.001,1.146,20.253977,,
2023-10-10 10:59:49.682,18.7,643.3,1.195,20.250246,,
2023-10-10 22:59:49.682,16.88,0.001,1.797,20.239944,,
2023-10-11 10:59:49.683,18.3,640.0,0.978,20.231863,,
2023-10-11 22:59:49.682,16.89,0.001,2.256,20.228409,,
2023-10-12 10:59:49.682,19.24,629.5,1.127,19.709852,,
2023-10-12 22:59:49.683,16.83,0.001,2.203,19.691805,,
2023-10-13 10:59:49.683,18.31,635.4,1.029,19.690533,,
2023-10-13 22:59:49.682,19.07,0.001,1.509,19.662792,,
2023-10-14 10:59:49.683,19.51,103.5,7.339,19.6561,,
2023-10-14 22:59:49.682,13.56,0.001,3.148,19.659534,,
2023-10-15 10:59:49.682,13.62,548.0,2.932,19.658264,,
2023-10-15 22:59:49.683,10.27,0.001,7.325,19.64894,,
2023-10-16 10:59:49.682,10.99,699.5,2.343,19.644913,,
2023-10-16 22:59:49.684,10.23,0.001,1.505,19.6424,,
2023-10-17 10:59:49.682,12.17,517.1,1.917,19.6394,,
2023-10-19 12:42:59.683,16.23,272.1,0.271,19.636642,,
2023-10-19 22:59:50.681,15.38,0.001,1.799,19.63389,,
2023-10-20 10:59:50.684,15.33,72.72,4.822,19.629942,,
2023-10-20 22:59:50.682,17.61,0.001,9.09,19.625956,,
2023-10-21 10:59:50.681,15.59,338.4,8.35,19.624895,,
2023-10-21 22:59:50.681,13.29,0.001,3.998,19.622562,,
2023-10-22 10:59:50.683,14.52,548.5,0.349,17.058506,,
2023-10-22 22:59:50.683,12.66,0.001,1.691,17.044283,,
2023-10-23 10:59:50.682,13.4,429.5,1.484,17.014563,,
2023-10-23 22:59:50.681,14.47,0.001,2.974,17.01839,,
2023-10-24 10:59:50.680,13.32,92.8,1.49,16.993196,,
2023-10-24 22:59:50.681,13.05,0.001,2.898,16.989273,,
2023-10-25 10:59:50.682,13.01,63.69,3.438,16.980227,,
2023-10-25 22:59:50.683,11.76,0.001,3.042,16.956879,,
2023-10-26 10:59:50.682,15.93,68.8,3.251,16.953644,,
2023-10-26 22:59:50.682,12.79,0.001,0.472,16.961329,,
2023-10-27 10:59:50.681,14.92,457.7,4.35,16.948725,,
